"BAD","DEROG_DELINQ","IMP_CLAGE","DEBTINC","_dmIndex_","_PartInd_","I_BAD","P_BAD1","P_BAD0","EM_EVENTPROBABILITY","EM_CLASSIFICATION","EM_PROBABILITY"
"           1","1.9433801521","190.69331375","35.894025859","    34000016","           1","           0"," 0.055522318"," 0.944477682"," 0.055522318","           0"," 0.944477682"
"           1","-12.41247931","190.57709682","27.146885648","    34000020","           0","           1","0.9993030434","0.0006969566","0.9993030434","           1","0.9993030434"
"           1","-2.062872944","123.89341974","62.559307823","    34000021","           1","           1","0.8754570458","0.1245429542","0.8754570458","           1","0.8754570458"
"           0","1.4534669779"," 335.3003273","36.211626812","    34000023","           1","           0","0.0334321424","0.9665678576","0.0334321424","           0","0.9665678576"
"           1","1.9433801521","1154.6333333","           .","    34000024","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.9433801521","71.230761689","40.582913478","    34000025","           1","           0","0.1376580355","0.8623419645","0.1376580355","           0","0.8623419645"
"           0","1.9433801521","177.63228248","39.567208162","    34000034","           1","           0"," 0.071971595"," 0.928028405"," 0.071971595","           0"," 0.928028405"
"           0","1.9433801521","135.85642316","28.151885281","    34000035","           1","           0","0.0521175873","0.9478824127","0.0521175873","           0","0.9478824127"
"           0","1.9433801521","153.79169482","35.327836168","    34000038","           1","           0","0.0670914284","0.9329085716","0.0670914284","           0","0.9329085716"
"           0","1.0456472264","237.17904542","42.132280565","    34000040","           1","           0","0.1058659625","0.8941340375","0.1058659625","           0","0.8941340375"
"           1","-12.37112638","       127.8","           .","    34000041","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.9433801521","254.19179745","38.512308689","    34000042","           1","           0","0.0433786659","0.9566213341","0.0433786659","           0","0.9566213341"
"           0","1.4534669779","234.02181639","33.742374549","    34000051","           1","           0","0.0541898045","0.9458101955","0.0541898045","           0","0.9458101955"
"           0","1.9433801521","360.14696016","41.902054192","    34000052","           0","           0","0.0271566295","0.9728433705","0.0271566295","           0","0.9728433705"
"           0","1.9433801521","279.11258467","29.645177293","    34000053","           1","           0","0.0236428041","0.9763571959","0.0236428041","           0","0.9763571959"
"           1","1.9433801521","111.23501181","31.362872385","    34000058","           0","           0","0.0707226166","0.9292773834","0.0707226166","           0","0.9292773834"
"           1","1.0456472264","       177.5","           .","    34000060","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521","135.19190654","33.050636366","    34000061","           0","           0","0.0668314117","0.9331685883","0.0668314117","           0","0.9331685883"
"           0","1.9433801521"," 253.4763166","36.452295794","    34000063","           0","           0","0.0392281168","0.9607718832","0.0392281168","           0","0.9607718832"
"           0","1.9433801521","307.67385711","28.368210586","    34000067","           1","           0","0.0185623094","0.9814376906","0.0185623094","           0","0.9814376906"
"           0","1.9433801521","117.19539923","21.981835715","    34000070","           1","           0","0.0426463379","0.9573536621","0.0426463379","           0","0.9573536621"
"           1","1.4534669779","146.29617189","           .","    34000079","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.0456472264","        77.7","           .","    34000080","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.4534669779","137.46666667","           .","    34000084","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521","105.74964198","           .","    34000086","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.9433801521","        95.2","           .","    34000088","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","0.1652750745","180.56666667","           .","    34000089","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.9433801521","        62.9","           .","    34000090","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1"," -1.27743537","       256.7","           .","    34000091","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","0.8109525998","134.93333333","           .","    34000092","           2","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1"," -1.27743537","       320.6","           .","    34000093","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521","211.77639117","30.356856518","    34000094","           2","           0","0.0369603202","0.9630396798","0.0369603202","           0","0.9630396798"
"           1","0.3243662197","99.266666667","           .","    35000001","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.9433801521","351.03333333","           .","    35000002","           2","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.9433801521","46.666666667","           .","    35000003","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","-12.36837615","67.408284966","44.751572195","    35000008","           1","           1","0.9998694661","0.0001305339","0.9998694661","           1","0.9998694661"
"           0","1.9433801521","252.30598474","37.316119916","    35000010","           1","           0","0.0412838563","0.9587161437","0.0412838563","           0","0.9587161437"
"           0","1.9433801521"," 279.3611988","39.676976607","    35000011","           0","           0","0.0395589301","0.9604410699","0.0395589301","           0","0.9604410699"
"           0","1.9433801521","147.91580911","34.734277161","    35000017","           1","           0","0.0674281672","0.9325718328","0.0674281672","           0","0.9325718328"
"           0","0.5557340522","95.523512118","36.920385648","    35000019","           1","           0","0.2385596883","0.7614403117","0.2385596883","           0","0.7614403117"
"           0","1.9433801521","80.582655587","26.767768842","    35000022","           1","           0","0.0674064069","0.9325935931","0.0674064069","           0","0.9325935931"
"           0","1.4534669779","103.68385576","  30.3535487","    35000025","           1","           0","0.0978569324","0.9021430676","0.0978569324","           0","0.9021430676"
"           1","1.9433801521","209.19880045","38.632967001","    35000027","           0","           0","0.0570775661","0.9429224339","0.0570775661","           0","0.9429224339"
"           0","1.9433801521","177.62943226","39.176432459","    35000032","           1","           0","0.0705989747","0.9294010253","0.0705989747","           0","0.9294010253"
"           0","1.9433801521"," 295.9554144","36.787305949","    35000034","           2","           0","0.0308515587","0.9691484413","0.0308515587","           0","0.9691484413"
"           0","1.9433801521","1168.2335609","23.345623213","    35000036","           0","           0","0.0000652594","0.9999347406","0.0000652594","           0","0.9999347406"
"           0","1.9433801521","330.97090434","37.943315139","    35000039","           2","           0"," 0.026450749"," 0.973549251"," 0.026450749","           0"," 0.973549251"
"           1","1.9433801521","84.417030462","           .","    35000046","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.4534669779","115.35303064","41.359036334","    35000048","           1","           0","0.1531523177","0.8468476823","0.1531523177","           0","0.8468476823"
"           1","1.9433801521","174.39613454","34.538925374","    35000049","           1","           0","0.0571354976","0.9428645024","0.0571354976","           0","0.9428645024"
"           0","1.9433801521","106.48623703","38.806240708","    35000051","           1","           0","0.1042792187","0.8957207813","0.1042792187","           0","0.8957207813"
"           0","1.9433801521","180.93148775","30.587966984","    35000054","           0","           0","0.0450306045","0.9549693955","0.0450306045","           0","0.9549693955"
"           0","0.3243662197","57.166745124","39.991154244","    35000055","           1","           0","0.3574520701","0.6425479299","0.3574520701","           0","0.6425479299"
"           0","1.9433801521","296.21148976","  30.3013654","    35000057","           0","           0","0.0220258191","0.9779741809","0.0220258191","           0","0.9779741809"
"           0","1.9433801521","283.84875911","38.393634669","    35000058","           0","           0","0.0360572451","0.9639427549","0.0360572451","           0","0.9639427549"
"           0","1.9433801521","101.32557693","27.975935447","    35000063","           1","           0","0.0633703442","0.9366296558","0.0633703442","           0","0.9366296558"
"           0","1.9433801521","147.55332445","36.427218736","    35000064","           1","           0","0.0734607174","0.9265392826","0.0734607174","           0","0.9265392826"
"           0","1.9433801521"," 125.1315694","37.936519649","    35000066","           0","           0","0.0899868849","0.9100131151","0.0899868849","           0","0.9100131151"
"           1","0.3210394256","        90.3","           .","    35000068","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","-12.37112638"," 142.3320756","46.902324378","    35000076","           1","           1","0.9998140086","0.0001859914","0.9998140086","           1","0.9998140086"
"           0","1.9433801521","118.13306488","37.610845011","    35000077","           1","           0","0.0921924542","0.9078075458","0.0921924542","           0","0.9078075458"
"           0","1.9433801521","262.94843765","38.563080996","    35000080","           0","           0","0.0412603885","0.9587396115","0.0412603885","           0","0.9587396115"
"           0","1.9433801521","114.28918244","26.379108017","    36000004","           0","           0","0.0541936738","0.9458063262","0.0541936738","           0","0.9458063262"
"           1","1.9433801521","23.333333333","           .","    36000008","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521"," 117.3235888","27.133989435","    36000009","           1","           0"," 0.055282166"," 0.944717834"," 0.055282166","           0"," 0.944717834"
"           1","0.1652750745","178.65958941","41.117887486","    36000011","           2","           0","0.2364518294","0.7635481706","0.2364518294","           0","0.7635481706"
"           0","1.9433801521","276.06634632","24.356593557","    36000016","           1","           0","0.0182980881","0.9817019119","0.0182980881","           0","0.9817019119"
"           1","0.4617491415","212.12914517","35.106719635","    36000021","           1","           0","0.1278875449","0.8721124551","0.1278875449","           0","0.8721124551"
"           1","-12.90239249","59.833333333","           .","    36000027","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521","114.96849873","29.113651196","    36000030","           1","           0","0.0618891675","0.9381108325","0.0618891675","           0","0.9381108325"
"           0","0.5557340522","115.07594761","32.176380263","    36000032","           1","           0","0.1772245749","0.8227754251","0.1772245749","           0","0.8227754251"
"           1","1.0456472264","163.06666667","           .","    36000033","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","-2.062872944","        92.3","           .","    36000034","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","0.5557340522","       177.5","           .","    36000035","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.9433801521","188.73333333","           .","    36000040","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521","143.96715312","36.309962492","    36000051","           0","           0","0.0745769882","0.9254230118","0.0745769882","           0","0.9254230118"
"           1","0.3210394256"," 85.04333493","47.840295122","    36000053","           1","           0","0.4152810927","0.5847189073","0.4152810927","           0","0.5847189073"
"           0","1.9433801521","294.07325413","38.581658717","    36000061","           0","           0","0.0342199549","0.9657800451","0.0342199549","           0","0.9657800451"
"           0","1.9433801521","111.78570044","27.090894722","    36000066","           0","           0","0.0570030447","0.9429969553","0.0570030447","           0","0.9429969553"
"           0","1.9433801521","75.060829426","35.562993202","    36000068","           1","           0","0.1066427523","0.8933572477","0.1066427523","           0","0.8933572477"
"           0","1.9433801521","169.73348753","39.770628448","    36000072","           0","           0","0.0761108777","0.9238891223","0.0761108777","           0","0.9238891223"
"           0","1.9433801521","283.04094598","25.225910201","    36000073","           1","           0","0.0183408665","0.9816591335","0.0183408665","           0","0.9816591335"
"           0","0.4617491415","57.090659606"," 40.85911311","    36000074","           1","           0","0.3450245261","0.6549754739","0.3450245261","           0","0.6549754739"
"           0","1.9433801521","96.157561735","27.592277381","    36000078","           1","           0","0.0640905556","0.9359094444","0.0640905556","           0","0.9359094444"
"           0","0.5557340522","110.73572859","32.221024839","    36000080","           0","           0","0.1815847297","0.8184152703","0.1815847297","           0","0.8184152703"
"           1","1.9433801521","28.011491753","41.463373328","    36000082","           1","           0","0.1799333752","0.8200666248","0.1799333752","           0","0.8200666248"
"           0","1.9433801521","244.51806442","30.403203826","    36000083","           0","           0","0.0303736307","0.9696263693","0.0303736307","           0","0.9696263693"
"           0","1.9433801521","70.225870315","36.023276773","    36000085","           1","           0","0.1119768196","0.8880231804","0.1119768196","           0","0.8880231804"
"           0","1.9433801521"," 82.39838379","25.329250867","    36000086","           1","           0","0.0620928873","0.9379071127","0.0620928873","           0","0.9379071127"
"           0","1.9433801521"," 118.4559036","37.160561204","    36000087","           1","           0","0.0900444142","0.9099555858","0.0900444142","           0","0.9099555858"
"           0","1.9433801521","179.84935161","33.142257222","    37000004","           1","           0","0.0515684166","0.9484315834","0.0515684166","           0","0.9484315834"
"           0","1.9433801521","208.46653704","30.813240588","    37000007","           2","           0","0.0385964083","0.9614035917","0.0385964083","           0","0.9614035917"
"           0","1.0456472264","256.85447121","36.354036449","    37000010","           1","           0","  0.07148827","  0.92851173","  0.07148827","           0","  0.92851173"
"           0","1.9433801521","121.87970265","19.142116568","    37000016","           1","           0"," 0.035866036"," 0.964133964"," 0.035866036","           0"," 0.964133964"
"           0","1.9433801521","268.71530396","24.251971765","    37000017","           1","           0","0.0190417084","0.9809582916","0.0190417084","           0","0.9809582916"
"           0","1.9433801521","85.850829978","32.294216902","    37000018","           0","           0","0.0857376556","0.9142623444","0.0857376556","           0","0.9142623444"
"           1","-0.435983784","138.01100827","38.289202295","    37000021","           1","           0","0.3487036952","0.6512963048","0.3487036952","           0","0.6512963048"
"           0","1.9433801521","259.96383104","39.831500564","    37000022","           0","           0","0.0448039017","0.9551960983","0.0448039017","           0","0.9551960983"
"           0","1.9433801521","250.48710842"," 39.15632328","    37000025","           1","           0","0.0458265178","0.9541734822","0.0458265178","           0","0.9541734822"
"           0","1.9433801521"," 89.43649279","27.710657289","    37000027","           1","           0","0.0670607381","0.9329392619","0.0670607381","           0","0.9329392619"
"           1","1.4534669779","        90.3","           .","    37000030","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.9433801521","117.08978537","42.373232999","    37000033","           1","           0","0.1163248911","0.8836751089","0.1163248911","           0","0.8836751089"
"           0","1.0456472264","279.00708055"," 36.07297543","    37000034","           1","           0","0.0619168631","0.9380831369","0.0619168631","           0","0.9380831369"
"           1","1.4534669779","74.429307591","29.975603348","    37000037","           0","           0","0.1132785398","0.8867214602","0.1132785398","           0","0.8867214602"
"           0","1.9433801521","206.96666667","           .","    37000038","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521","122.06196719","30.033722382","    37000039","           1","           0","0.0621409084","0.9378590916","0.0621409084","           0","0.9378590916"
"           0","1.9433801521","307.25070127","41.439390666","    37000040","           1","           0","0.0365761837","0.9634238163","0.0365761837","           0","0.9634238163"
"           0","1.9433801521","155.88472429"," 23.58566428","    37000042","           0","           0","0.0366519663","0.9633480337","0.0366519663","           0","0.9633480337"
"           0","1.9433801521","       180.6","           .","    37000048","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521","       202.9","           .","    37000054","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.4534669779","308.46666667","           .","    37000055","           2","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.9433801521","129.83333333","           .","    37000059","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","-0.581241934","109.56666667","           .","    37000060","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.9433801521","165.33333333","           .","    37000061","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","0.8109525998","       150.1","           .","    37000062","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","0.8109525998","112.63333333","           .","    37000063","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","-2.062872944","110.63333333","           .","    37000064","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","0.4617491415","120.15410625","37.547732856","    37000066","           0","           0","0.2292177868","0.7707822132","0.2292177868","           0","0.7707822132"
"           1","1.9433801521","62.088605958","31.570298921","    37000068","           1","           0","0.0948252236","0.9051747764","0.0948252236","           0","0.9051747764"
"           1","1.9433801521","122.73333333","           .","    37000072","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521","189.87427039","37.352105103","    37000074","           2","           0","0.0600146707","0.9399853293","0.0600146707","           0","0.9399853293"
"           0","1.9433801521","218.01938613"," 40.15214366","    37000077","           0","           0","0.0584545666","0.9415454334","0.0584545666","           0","0.9415454334"
"           0","0.3243662197"," 52.94238739","40.616797274","    37000080","           2","           0"," 0.371287815"," 0.628712185"," 0.371287815","           0"," 0.628712185"
"           1","-11.92465396"," 136.5300202","33.272297524","    37000082","           1","           1","0.9994864459","0.0005135541","0.9994864459","           1","0.9994864459"
"           0","1.9433801521","247.54527102","21.469271809","    37000083","           2","           0","0.0187659227","0.9812340773","0.0187659227","           0","0.9812340773"
"           0","1.9433801521","230.07213106","40.298698909","    37000087","           1","           0","0.0548285389","0.9451714611","0.0548285389","           0","0.9451714611"
"           0","1.9433801521","313.60338664","42.119285302","    37000088","           2","           0","0.0364433535","0.9635566465","0.0364433535","           0","0.9635566465"
"           0","1.9433801521","230.70561338","28.201870511","    37000093","           2","           0","0.0294970796","0.9705029204","0.0294970796","           0","0.9705029204"
"           1","-0.581241934","102.46098622","38.345340781","    38000007","           1","           0"," 0.427593843"," 0.572406157"," 0.427593843","           0"," 0.572406157"
"           1","1.9433801521","122.71770947","33.693831299","    38000012","           2","           0","0.0741964886","0.9258035114","0.0741964886","           0","0.9258035114"
"           1","1.4534669779","       102.5","           .","    38000014","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","0.3243662197","188.50461695","78.654386048","    38000023","           0","           1","0.6552538294","0.3447461706","0.6552538294","           1","0.6552538294"
"           0","1.9433801521","278.44302157","38.939650897","    38000024","           0","           0"," 0.038309603"," 0.961690397"," 0.038309603","           0"," 0.961690397"
"           0","1.9433801521","181.91176992","33.209409246","    38000025","           1","           0","0.0511115004","0.9488884996","0.0511115004","           0","0.9488884996"
"           0","1.0456472264","287.97462979","28.362882965","    38000028","           1","           0","0.0397806848","0.9602193152","0.0397806848","           0","0.9602193152"
"           0","1.9433801521","138.17185085","38.332316894","    38000030","           1","           0","0.0851269497","0.9148730503","0.0851269497","           0","0.9148730503"
"           0","1.9433801521","194.84216401","24.590633188","    38000031","           1","           0","0.0304676332","0.9695323668","0.0304676332","           0","0.9695323668"
"           0","1.9433801521","122.86557582","29.397593104","    38000035","           0","           0","0.0599162518","0.9400837482","0.0599162518","           0","0.9400837482"
"           0","1.9433801521","140.51585064","38.899231691","    38000036","           1","           0","0.0863332209","0.9136667791","0.0863332209","           0","0.9136667791"
"           0","1.9433801521","110.55227739"," 40.00125599","    38000037","           1","           0","0.1078760218","0.8921239782","0.1078760218","           0","0.8921239782"
"           0","0.4617491415","118.66666667","           .","    38000038","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","-1.071155108","171.46666667","           .","    38000039","           2","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521","85.843161697","27.633516483","    38000042","           1","           0","0.0682250557","0.9317749443","0.0682250557","           0","0.9317749443"
"           0","1.9433801521","77.521818836","32.004056088","    38000043","           1","           0"," 0.088673041"," 0.911326959"," 0.088673041","           0"," 0.911326959"
"           0","1.4534669779","274.48139853","30.269218177","    38000044","           1","           0","0.0356403021","0.9643596979","0.0356403021","           0","0.9643596979"
"           0","1.9433801521","153.84976303"," 21.76282696","    38000048","           2","           0"," 0.033797959"," 0.966202041"," 0.033797959","           0"," 0.966202041"
"           1","1.9433801521","376.72364282","47.830671133","    38000050","           0","           0","0.0333159876","0.9666840124","0.0333159876","           0","0.9666840124"
"           0","1.9433801521","294.42411801","33.488547383","    38000054","           1","           0","0.0262677418","0.9737322582","0.0262677418","           0","0.9737322582"
"           1","1.9433801521","119.05781713","35.364128433","    38000055","           1","           0","0.0822418689","0.9177581311","0.0822418689","           0","0.9177581311"
"           1","1.9433801521","159.16923466","38.079761822","    38000056","           1","           0","0.0744767746","0.9255232254","0.0744767746","           0","0.9255232254"
"           0","1.9433801521","247.64957888","24.980298956","    38000061","           1","           0","0.0225112089","0.9774887911","0.0225112089","           0","0.9774887911"
"           0","1.9433801521","178.01583301","39.707988067","    38000063","           1","           0","0.0723108377","0.9276891623","0.0723108377","           0","0.9276891623"
"           1","1.9433801521","199.00057602","41.006103287","    38000065","           1","           0","0.0682093374","0.9317906626","0.0682093374","           0","0.9317906626"
"           0","0.3210394256","       237.1","           .","    38000080","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521","          71","           .","    38000081","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521","241.89735737","23.870792259","    38000084","           2","           0","0.0220147661","0.9779852339","0.0220147661","           0","0.9779852339"
"           1","0.2611375873","186.71283572","27.646036576","    38000087","           0","           0","0.1182870409","0.8817129591","0.1182870409","           0","0.8817129591"
"           0","1.9433801521","86.558860141","43.507938545","    38000089","           1","           0","0.1448254743","0.8551745257","0.1448254743","           0","0.8551745257"
"           1","1.9433801521","46.946164052","40.852927503","    39000001","           0","           0","0.1586796325","0.8413203675","0.1586796325","           0","0.8413203675"
"           0","1.9433801521","103.50429531","40.956598244","    39000003","           1","           0","0.1173628554","0.8826371446","0.1173628554","           0","0.8826371446"
"           0","1.9433801521","264.01712414","40.246901138","    39000006","           0","           0","0.0446591931","0.9553408069","0.0446591931","           0","0.9553408069"
"           0","1.9433801521","213.45053689","40.250033734","    39000009","           1","           0","0.0603474293","0.9396525707","0.0603474293","           0","0.9396525707"
"           1","1.0456472264","89.189005469","53.848219887","    39000015","           2","           0","0.3583672612","0.6416327388","0.3583672612","           0","0.6416327388"
"           0","1.9433801521","225.72750616"," 37.32857399","    39000018","           1","           0","0.0484478617","0.9515521383","0.0484478617","           0","0.9515521383"
"           1","1.9433801521","199.80175424","36.995645842","    39000024","           1","           0","0.0555915273","0.9444084727","0.0555915273","           0","0.9444084727"
"           0","1.9433801521","199.10927232","33.182239494","    39000027","           0","           0"," 0.046058587"," 0.953941413"," 0.046058587","           0"," 0.953941413"
"           1","0.2611375873","132.83675752","27.691648158","    39000029","           0","           0","0.1586771406","0.8413228594","0.1586771406","           0","0.8413228594"
"           0","1.9433801521"," 315.2604995","39.675833586","    39000031","           1","           0","0.0318289504","0.9681710496","0.0318289504","           0","0.9681710496"
"           0","1.4534669779","290.82702957","35.139034361","    39000037","           1","           0","0.0414078281","0.9585921719","0.0414078281","           0","0.9585921719"
"           0","1.9433801521","145.48592651","22.496235519","    39000039","           2","           0","0.0369151809","0.9630848191","0.0369151809","           0","0.9630848191"
"           1","0.4617491415","112.71036806","64.272476898","    39000040","           1","           1","0.5629614917","0.4370385083","0.5629614917","           1","0.5629614917"
"           1","1.0456472264"," 85.77380757","51.517385302","    39000043","           0","           0","0.3351920799","0.6648079201","0.3351920799","           0","0.6648079201"
"           0","1.9433801521","243.86876302"," 23.35928056","    39000048","           1","           0","0.0211793722","0.9788206278","0.0211793722","           0","0.9788206278"
"           0","1.9433801521","87.133722099","33.405896838","    39000050","           1","           0","0.0898191973","0.9101808027","0.0898191973","           0","0.9101808027"
"           1","1.9433801521","135.95180823","47.590528653","    39000052","           1","           0","0.1336510026","0.8663489974","0.1336510026","           0","0.8663489974"
"           1","1.4534669779","163.59204517","40.375372412","    39000054","           1","           0","0.1125292851","0.8874707149","0.1125292851","           0","0.8874707149"
"           0","0.5557340522","112.90326219","33.162271481","    39000058","           1","           0","0.1870534525","0.8129465475","0.1870534525","           0","0.8129465475"
"           1","0.3210394256","110.56666667","           .","    39000059","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521","274.11292609","40.105029842","    39000060","           1","           0","0.0417294954","0.9582705046","0.0417294954","           0","0.9582705046"
"           0","1.9433801521","198.87639548","30.329929987","    39000062","           0","           0","0.0398986909","0.9601013091","0.0398986909","           0","0.9601013091"
"           0","1.9433801521"," 109.9887849","38.864019539","    39000067","           0","           0","0.1025251613","0.8974748387","0.1025251613","           0","0.8974748387"
"           0","1.9433801521","142.46649495"," 39.96618165","    39000070","           1","           0","0.0899015215","0.9100984785","0.0899015215","           0","0.9100984785"
"           1","-2.175168296","74.091196034","42.198282202","    39000072","           1","           1","0.7797381827","0.2202618173","0.7797381827","           1","0.7797381827"
"           1","0.8109525998","167.46666667","           .","    39000074","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521","161.33333333","           .","    39000075","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521","216.66951535","36.915878204","    39000076","           1","           0","0.0500846958","0.9499153042","0.0500846958","           0","0.9499153042"
"           1","1.4534669779","234.02181639","42.919604974","    39000079","           1","           0","0.0853172275","0.9146827725","0.0853172275","           0","0.9146827725"
"           0","1.9433801521","216.09704957","38.460499883","    39000080","           0","           0","0.0543186628","0.9456813372","0.0543186628","           0","0.9456813372"
"           0","0.3210394256","222.65227491","43.524097796","    39000082","           1","           0","0.1922785202","0.8077214798","0.1922785202","           0","0.8077214798"
"           1","-1.071155108","166.17939921","40.436704805","    39000083","           0","           0","0.4452057642","0.5547942358","0.4452057642","           0","0.5547942358"
"           0","1.9433801521","257.52379662","27.792323705","    39000085","           1","           0","0.0245154104","0.9754845896","0.0245154104","           0","0.9754845896"
"           0","1.4534669779","301.40369147","38.253096875","    40000005","           1","           0"," 0.045519554"," 0.954480446"," 0.045519554","           0"," 0.954480446"
"           0","1.9433801521","256.64834362","23.668678492","    40000008","           1","           0","0.0198964133","0.9801035867","0.0198964133","           0","0.9801035867"
"           0","1.9433801521","93.159544907","33.518480526","    40000010","           2","           0","0.0872491502","0.9127508498","0.0872491502","           0","0.9127508498"
"           0","1.4534669779","109.66666667","           .","    40000016","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.9433801521","30.466666667","           .","    40000017","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","0.2611375873","         349","           .","    40000018","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","0.5557340522","215.03333333","           .","    40000019","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","-0.581241934","153.16666667","           .","    40000020","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.9433801521","40.566666667","           .","    40000021","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.0456472264","237.43333333","           .","    40000023","           2","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.9433801521","81.252547416","41.863631054","    40000025","           1","           0","0.1382640881","0.8617359119","0.1382640881","           0","0.8617359119"
"           1","1.9433801521","159.10522518","53.548195849","    40000026","           1","           0","0.1547222925","0.8452777075","0.1547222925","           0","0.8452777075"
"           1","0.5557340522","        64.9","           .","    40000027","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521","216.43903593","41.046748124","    40000028","           0","           0","0.0616966046","0.9383033954","0.0616966046","           0","0.9383033954"
"           0","1.9433801521","285.72525765","30.774536167","    40000033","           0","           0","0.0240727027","0.9759272973","0.0240727027","           0","0.9759272973"
"           0","1.9433801521","201.13547774","28.888876198","    40000037","           1","           0","0.0365653602","0.9634346398","0.0365653602","           0","0.9634346398"
"           0","1.9433801521","198.70251643","37.749426528","    40000040","           0","           0","0.0581073963","0.9418926037","0.0581073963","           0","0.9418926037"
"           1","1.4534669779","92.333333333","           .","    40000041","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521","355.79841245","41.147749222","    40000051","           0","           0","0.0268216232","0.9731783768","0.0268216232","           0","0.9731783768"
"           0","1.9433801521"," 170.5812991","35.600544953","    40000052","           0","           0","0.0616198153","0.9383801847","0.0616198153","           0","0.9383801847"
